r3_CdtB	34135	0.863
r3_CdtB	34141	0.856
r3_CdtB	34147	0.136
r3_CdtB	34154	0.136
r3_CdtB	34159	0.864
r3_CdtB	34182	0.138
r3_CdtB	34185	0.135
r3_CdtB	34194	0.864
r3_CdtB	34200	0.864
r3_CdtB	34203	0.865
r3_CdtB	34209	0.862
r3_CdtB	34251	0.876
r3_CdtB	34258	0.872
r3_CdtB	34261	0.876
r3_CdtB	34274	0.874
r3_CdtB	34277	0.124
r3_CdtB	34281	0.867
r3_CdtB	34284	0.125
r3_CdtB	34304	0.875
r3_CdtB	34313	0.871
r3_CdtB	34317	0.881
r3_CdtB	34318	0.881
r3_CdtB	34319	0.883
r3_CdtB	34328	0.882
r3_CdtB	34337	0.883
r3_CdtB	34340	0.877
r3_CdtB	34357	0.121
r3_CdtB	34365	0.874
r3_CdtB	34397	0.104
r3_CdtB	34418	0.102
r3_CdtB	34424	0.102
r3_CdtB	34427	0.102
r3_CdtB	34430	0.104
r4_CdtB	8267	0.108
r4_CdtB	28869	0.980
r4_CdtB	28956	0.980
r4_CdtB	28959	0.980
r4_CdtB	29040	0.980
r4_CdtB	29046	0.980
r4_CdtB	29073	0.980
r4_CdtB	29199	0.980
r4_CdtB	30537	0.974
r4_CdtB	30550	0.961
r4_CdtB	30782	0.959
r4_CdtB	30789	0.960
r4_CdtB	30797	0.952
r4_CdtB	30800	0.949
r4_CdtB	30831	0.952
r4_CdtB	30833	0.952
r4_CdtB	30835	0.952
r4_CdtB	30836	0.952
r4_CdtB	30842	0.952
r4_CdtB	30851	0.951
r4_CdtB	30855	0.952
r4_CdtB	30858	0.952
r4_CdtB	30861	0.952
r4_CdtB	30863	0.952
r4_CdtB	30866	0.952
r4_CdtB	30867	0.952
r4_CdtB	30875	0.952
r4_CdtB	30884	0.952
r4_CdtB	30885	0.952
r4_CdtB	30890	0.952
r4_CdtB	30893	0.951
r4_CdtB	31152	0.951
r4_CdtB	31154	0.952
r4_CdtB	31155	0.935
r4_CdtB	31166	0.966
r4_CdtB	31206	0.950
r4_CdtB	31214	0.952
r5_CdtB	20591	0.108
r2b_CdtB	6803	0.110
r2b_CdtB	6806	0.124
r2b_CdtB	6851	0.131
r2b_CdtB	6854	0.131
r2b_CdtB	6896	0.121
r2b_CdtB	6939	0.116
r2b_CdtB	6944	0.117
r2b_CdtB	6945	0.116
r2b_CdtB	6950	0.116
r2b_CdtB	7769	0.208
r2b_CdtB	7886	0.209
r2b_CdtB	8109	0.221
r2b_CdtB	8120	0.221
r2b_CdtB	8180	0.222
r2b_CdtB	8183	0.218
r2b_CdtB	8186	0.218
r2b_CdtB	8192	0.219
r2b_CdtB	8213	0.222
r2b_CdtB	8245	0.222
r2b_CdtB	8253	0.227
r2b_CdtB	8270	0.224
r2b_CdtB	8273	0.221
r2b_CdtB	8282	0.222
r2b_CdtB	8291	0.221
r2b_CdtB	8292	0.224
r2b_CdtB	8293	0.224
r2b_CdtB	8297	0.236
r2b_CdtB	8306	0.207
r2b_CdtB	8326	0.222
r2b_CdtB	8329	0.222
r2b_CdtB	8333	0.219
r2b_CdtB	8336	0.222
r2b_CdtB	8349	0.781
r2b_CdtB	8352	0.225
r2b_CdtB	8359	0.781
r2b_CdtB	8401	0.215
r2b_CdtB	8407	0.211
r2b_CdtB	8410	0.212
r2b_CdtB	8416	0.212
r2b_CdtB	8425	0.212
r2b_CdtB	8428	0.212
r2b_CdtB	8451	0.209
r2b_CdtB	8456	0.209
r2b_CdtB	8459	0.197
r2b_CdtB	8460	0.203
r2b_CdtB	8462	0.209
r2b_CdtB	8468	0.211
r2b_CdtB	8474	0.213
r2b_CdtB	8501	0.205
r2b_CdtB	8504	0.208
r2b_CdtB	8507	0.205
r2b_CdtB	8510	0.201
r2b_CdtB	8513	0.205
r2b_CdtB	8516	0.207
r2b_CdtB	8519	0.205
r2b_CdtB	8534	0.208
r2b_CdtB	8542	0.207
r2b_CdtB	9912	0.441
r2b_CdtB	9954	0.546
r2b_CdtB	10068	0.534
r2b_CdtB	10071	0.534
r2b_CdtB	10074	0.529
r2b_CdtB	10083	0.550
r2b_CdtB	10092	0.538
r2b_CdtB	10107	0.550
r2b_CdtB	10120	0.541
r2b_CdtB	10128	0.533
r2b_CdtB	10130	0.535
r2b_CdtB	10168	0.521
r2b_CdtB	10269	0.521
r2b_CdtB	10272	0.512
r2b_CdtB	10329	0.514
r2b_CdtB	10383	0.502
r2b_CdtB	10418	0.502
r2b_CdtB	10421	0.505
r2b_CdtB	10439	0.502
r2b_CdtB	10445	0.498
r2b_CdtB	10448	0.493
r2b_CdtB	10463	0.476
r2b_CdtB	10464	0.505
r2b_CdtB	10472	0.490
r2b_CdtB	10477	0.498
r2b_CdtB	10490	0.493
r2b_CdtB	10492	0.495
r2b_CdtB	10496	0.493
r2b_CdtB	10511	0.488
r2b_CdtB	10519	0.486
r2b_CdtB	10520	0.484
r2b_CdtB	10523	0.466
r2b_CdtB	10532	0.481
r2b_CdtB	10564	0.481
r2b_CdtB	10595	0.472
r2b_CdtB	10607	0.474
r2b_CdtB	10613	0.477
r2b_CdtB	10827	0.464
r2b_CdtB	10847	0.448
r2b_CdtB	10850	0.448
r2b_CdtB	10859	0.457
r2b_CdtB	10862	0.451
r2b_CdtB	10898	0.434
r2b_CdtB	10901	0.449
r2b_CdtB	10916	0.446
r2b_CdtB	10925	0.442
r2b_CdtB	10927	0.446
r2b_CdtB	10945	0.447
r2b_CdtB	10964	0.447
r2b_CdtB	10967	0.442
r2b_CdtB	10973	0.451
r2b_CdtB	10982	0.442
r2b_CdtB	10999	0.444
r2b_CdtB	11000	0.444
r2b_CdtB	11001	0.448
r2b_CdtB	11003	0.444
r2b_CdtB	11025	0.435
r2b_CdtB	11032	0.438
r2b_CdtB	11081	0.431
r2b_CdtB	11087	0.439
r2b_CdtB	11105	0.433
r2b_CdtB	11108	0.439
r2b_CdtB	11111	0.441
r2b_CdtB	11156	0.425
r2b_CdtB	11192	0.439
r2b_CdtB	11195	0.438
r2b_CdtB	11252	0.435
r2b_CdtB	11276	0.446
r2b_CdtB	11282	0.438
r2b_CdtB	11309	0.429
r2b_CdtB	11354	0.411
r2b_CdtB	11360	0.424
r2b_CdtB	11362	0.426
r2b_CdtB	11435	0.444
r2b_CdtB	12773	0.365
r2b_CdtB	12786	0.358
r2b_CdtB	13018	0.347
r2b_CdtB	13025	0.353
r2b_CdtB	13033	0.317
r2b_CdtB	13036	0.303
r2b_CdtB	13067	0.315
r2b_CdtB	13069	0.316
r2b_CdtB	13071	0.315
r2b_CdtB	13072	0.315
r2b_CdtB	13078	0.316
r2b_CdtB	13087	0.311
r2b_CdtB	13091	0.312
r2b_CdtB	13094	0.315
r2b_CdtB	13097	0.315
r2b_CdtB	13099	0.316
r2b_CdtB	13102	0.315
r2b_CdtB	13103	0.316
r2b_CdtB	13111	0.317
r2b_CdtB	13120	0.309
r2b_CdtB	13121	0.316
r2b_CdtB	13126	0.312
r2b_CdtB	13129	0.308
r2b_CdtB	13388	0.304
r2b_CdtB	13390	0.307
r2b_CdtB	13391	0.303
r2b_CdtB	13402	0.301
r2b_CdtB	13442	0.303
r2b_CdtB	13450	0.312
r2b_CdtB	21471	0.204
r2b_CdtB	21491	0.188
r2b_CdtB	21537	0.187
r2b_CdtB	29802	0.109
r2b_CdtB	30043	0.100
r2b_CdtB	34344	1.000
r2b_CdtB	34350	1.000
r2b_CdtB	34360	1.000
r2b_CdtB	34365	1.000
r2b_CdtB	34375	1.000
r2b_CdtB	34398	1.000
r2b_CdtB	34417	0.984
r2b_CdtB	34431	1.000
r2b_CdtB	34434	1.000
r2b_CdtB	34437	1.000
r2b_CdtB	34443	1.000
r2b_CdtB	34449	1.000
r2b_CdtB	34452	1.000
r2b_CdtB	34455	0.992
r2b_CdtB	34470	1.000
r2b_CdtB	35095	0.946
r2b_CdtB	35098	0.972
r2b_CdtB	35103	0.982
r2b_CdtB	35134	0.963
